enrollee_id,full_name,city,gender,enrolled_university,education_level,major_discipline,relevent_experience,experience,company_size,company_type,last_new_job,training_hours,employed,city_development_index
23229,David Johnson,city_46,unknow,no_enrollment,Masters,STEM,Has relevent experience,3,100-500,unknow,3,66,0.0,0.762
20731,Chris Johnson,city_73,unknow,Full time course,Masters,STEM,Has relevent experience,1,50-99,Pvt Ltd,1,46,0.0,0.754
7461,Emily Smith,city_173,Male,no_enrollment,High School,unknow,Has relevent experience,5,50-99,Pvt Ltd,1,22,0.0,0.878
29180,Chris Smith,city_23,Male,no_enrollment,Graduate,STEM,Has relevent experience,17,1000-4999,Pvt Ltd,2,130,0.0,0.899
5704,Alex Brown,city_11,unknow,Full time course,Graduate,STEM,Has relevent experience,6,unknow,unknow,1,20,1.0,0.55
29083,Emily Brown,city_149,Male,Part time course,Graduate,STEM,Has relevent experience,6,<10,Early Stage Startup,1,106,0.0,0.6890000000000001
20963,Laura Miller,city_21,Female,no_enrollment,Masters,STEM,Has relevent experience,5,10000+,Pvt Ltd,2,65,1.0,0.624
4528,Alex Miller,city_152,Male,Full time course,Graduate,STEM,Has relevent experience,16,1000-4999,Pvt Ltd,2,16,0.0,0.698
27172,Jane Garcia,city_16,unknow,no_enrollment,Graduate,STEM,Has relevent experience,15,10/49,Pvt Ltd,4,47,0.0,0.91
4685,Emily Johnson,city_73,Male,Part time course,Graduate,STEM,Has relevent experience,15,10/49,Funded Startup,1,66,1.0,0.754
26047,Jane Brown,city_103,Male,Full time course,Graduate,STEM,No relevent experience,3,unknow,unknow,1,8,0.0,0.92
5135,Chris Brown,city_150,Male,no_enrollment,Graduate,STEM,No relevent experience,>20,500-999,Pvt Ltd,>4,156,0.0,0.698
7229,Sarah Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,10/49,Pvt Ltd,2,11,0.0,0.92
22427,Chris Hernandez,city_11,Male,Full time course,Graduate,STEM,Has relevent experience,18,unknow,unknow,1,8,1.0,0.55
3089,Katie Brown,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,10,1000-4999,Pvt Ltd,1,32,1.0,0.624
29704,Laura Williams,city_48,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,100-500,Pvt Ltd,1,108,1.0,0.493
2620,Sarah Hernandez,city_16,Female,no_enrollment,Graduate,STEM,Has relevent experience,8,unknow,unknow,1,54,1.0,0.91
11601,Chris Williams,city_36,Male,no_enrollment,Primary School,unknow,Has relevent experience,5,100-500,Pvt Ltd,4,32,1.0,0.893
4432,Alex Williams,city_160,Male,no_enrollment,Masters,STEM,No relevent experience,<1,10000+,Pvt Ltd,2,23,0.0,0.92
32116,David Brown,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,10/49,Funded Startup,2,102,0.0,0.91
13004,Laura Brown,city_46,Male,no_enrollment,Masters,STEM,Has relevent experience,5,10000+,Public Sector,1,28,1.0,0.762
9130,Jane Martinez,city_150,Male,no_enrollment,Graduate,STEM,No relevent experience,2,50-99,Pvt Ltd,1,36,0.0,0.698
25021,Emily Hernandez,city_114,unknow,Full time course,High School,unknow,No relevent experience,10,10/49,Early Stage Startup,1,16,0.0,0.926
24177,Chris Martinez,city_71,unknow,no_enrollment,Graduate,STEM,Has relevent experience,4,50-99,Funded Startup,1,5,0.0,0.884
13991,John Garcia,city_61,Male,no_enrollment,Graduate,STEM,Has relevent experience,16,500-999,Pvt Ltd,>4,13,0.0,0.913
29592,Sarah Williams,city_103,unknow,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,>4,20,0.0,0.92
23673,Jane Jones,city_103,Male,Full time course,Graduate,STEM,No relevent experience,7,unknow,unknow,1,6,1.0,0.92
6080,David Jones,city_103,Male,no_enrollment,Graduate,Humanities,Has relevent experience,>20,1000-4999,Pvt Ltd,>4,192,0.0,0.92
24102,Laura Martinez,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,Pvt Ltd,3,2,0.0,0.926
14268,Laura Hernandez,city_19,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,100-500,unknow,never,47,0.0,0.682
13453,Emily Garcia,city_173,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,4,100,0.0,0.878
11462,Laura Johnson,city_91,Male,no_enrollment,Masters,STEM,Has relevent experience,10,unknow,unknow,2,20,0.0,0.691
28925,Chris Davis,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,19,1000-4999,NGO,>4,70,0.0,0.92
20155,John Garcia,city_106,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,10/49,Pvt Ltd,1,12,0.0,0.698
29933,Emily Williams,city_103,Male,no_enrollment,Graduate,Business Degree,No relevent experience,4,unknow,unknow,1,43,1.0,0.92
30244,Katie Hernandez,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,19,1000-4999,Pvt Ltd,2,26,0.0,0.91
8056,John Jones,city_159,Male,no_enrollment,Graduate,STEM,Has relevent experience,17,50-99,Pvt Ltd,1,90,0.0,0.843
32224,Katie Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10/49,Funded Startup,4,48,0.0,0.92
15487,Katie Miller,city_28,unknow,no_enrollment,Graduate,STEM,Has relevent experience,>20,1000-4999,Pvt Ltd,1,89,0.0,0.939
767,Laura Johnson,city_103,unknow,Full time course,Graduate,STEM,No relevent experience,3,50-99,Pvt Ltd,2,218,0.0,0.92
22996,Alex Smith,city_103,Female,no_enrollment,Graduate,Other,Has relevent experience,>20,1000-4999,Pvt Ltd,2,35,0.0,0.92
28719,David Brown,city_28,Other,no_enrollment,Graduate,Other,Has relevent experience,>20,500-999,Pvt Ltd,>4,24,0.0,0.939
15234,Katie Davis,city_136,unknow,Full time course,Masters,STEM,Has relevent experience,9,10000+,Pvt Ltd,1,13,0.0,0.897
16901,Emily Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,10000+,Pvt Ltd,2,14,0.0,0.92
12841,Emily Martinez,city_16,Female,Full time course,Graduate,STEM,Has relevent experience,5,1000-4999,Public Sector,1,114,0.0,0.91
21957,Mike Martinez,city_7,Male,Part time course,Masters,STEM,Has relevent experience,2,50-99,Early Stage Startup,1,7,0.0,0.647
7363,Laura Williams,city_21,Male,Full time course,High School,unknow,No relevent experience,6,unknow,unknow,never,21,0.0,0.624
22205,Katie Miller,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,10/49,Pvt Ltd,2,160,0.0,0.92
9623,Jane Brown,city_103,Female,no_enrollment,Phd,STEM,No relevent experience,>20,10000+,Pvt Ltd,>4,79,0.0,0.92
1305,Katie Hernandez,city_103,Male,no_enrollment,Graduate,Arts,Has relevent experience,9,<10,NGO,1,37,0.0,0.92
10310,David Davis,city_103,Female,no_enrollment,Masters,STEM,Has relevent experience,15,1000-4999,Pvt Ltd,3,39,0.0,0.92
10689,Alex Davis,city_21,unknow,Full time course,Graduate,Other,Has relevent experience,5,100-500,Early Stage Startup,2,85,1.0,0.624
605,Laura Jones,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,5000-9999,Pvt Ltd,>4,4,0.0,0.91
14587,Mike Jones,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,50-99,Pvt Ltd,1,14,0.0,0.91
6178,John Hernandez,city_103,unknow,no_enrollment,Graduate,Arts,Has relevent experience,2,50-99,Funded Startup,1,51,0.0,0.92
27557,Jane Martinez,city_75,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,unknow,Public Sector,1,12,1.0,0.939
27751,John Johnson,city_160,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,50-99,Pvt Ltd,1,9,0.0,0.92
11186,Jane Davis,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,15,unknow,unknow,>4,156,0.0,0.92
1600,David Hernandez,city_150,Male,no_enrollment,Graduate,STEM,Has relevent experience,10,<10,Pvt Ltd,1,14,0.0,0.698
22225,Alex Martinez,city_67,Male,Full time course,High School,unknow,No relevent experience,8,unknow,unknow,never,67,0.0,0.855
7201,Katie Brown,city_103,Male,no_enrollment,Masters,Humanities,Has relevent experience,4,1000-4999,Pvt Ltd,1,102,0.0,0.92
26573,Jane Smith,city_16,Female,no_enrollment,Graduate,STEM,Has relevent experience,11,unknow,unknow,1,68,1.0,0.91
12216,Mike Smith,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,1,61,1.0,0.91
31720,Alex Brown,city_116,Male,Part time course,Graduate,STEM,Has relevent experience,11,unknow,unknow,1,28,0.0,0.743
22455,Chris Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,4,198,0.0,0.92
8244,Mike Miller,city_23,Male,Part time course,Graduate,No Major,No relevent experience,6,unknow,unknow,never,17,0.0,0.899
5854,John Garcia,city_71,Male,no_enrollment,Phd,STEM,No relevent experience,>20,1000-4999,NGO,>4,322,0.0,0.884
25884,Chris Brown,city_70,Male,no_enrollment,High School,unknow,No relevent experience,3,unknow,unknow,never,26,1.0,0.698
2470,Mike Jones,city_93,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,50-99,Pvt Ltd,2,152,1.0,0.865
20039,Mike Smith,city_102,Male,no_enrollment,Graduate,Other,No relevent experience,3,unknow,unknow,2,69,1.0,0.804
12231,Mike Johnson,city_103,Male,no_enrollment,Primary School,unknow,No relevent experience,7,unknow,unknow,never,11,0.0,0.92
25119,Emily Johnson,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,NGO,1,40,1.0,0.91
32809,Alex Johnson,city_21,Male,Full time course,Masters,STEM,Has relevent experience,10,<10,Pvt Ltd,1,76,1.0,0.624
17929,Sarah Martinez,city_10,Male,no_enrollment,Masters,STEM,Has relevent experience,15,500-999,Pvt Ltd,1,41,0.0,0.895
29615,Emily Martinez,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,10/49,Pvt Ltd,1,4,1.0,0.624
24751,Katie Smith,city_100,Male,no_enrollment,Masters,Business Degree,Has relevent experience,>20,unknow,unknow,>4,54,0.0,0.887
6647,Jane Smith,city_21,unknow,Full time course,Graduate,STEM,Has relevent experience,6,unknow,unknow,unknow,42,1.0,0.624
17445,Chris Davis,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,10000+,Pvt Ltd,>4,78,0.0,0.91
2741,John Brown,city_41,Male,no_enrollment,unknow,unknow,Has relevent experience,10,50-99,Pvt Ltd,3,36,0.0,0.8270000000000001
14350,Alex Brown,city_83,Male,no_enrollment,Masters,Humanities,No relevent experience,1,unknow,unknow,unknow,74,1.0,0.923
27980,Katie Williams,city_103,Male,no_enrollment,Phd,STEM,Has relevent experience,7,10000+,Pvt Ltd,1,11,0.0,0.92
8935,Chris Garcia,city_123,Male,no_enrollment,Graduate,STEM,Has relevent experience,17,5000-9999,Pvt Ltd,3,2,0.0,0.738
26986,Jane Brown,city_149,Male,Part time course,unknow,unknow,Has relevent experience,2,10/49,Pvt Ltd,2,172,0.0,0.6890000000000001
12089,David Miller,city_21,Male,Full time course,Graduate,STEM,Has relevent experience,4,10/49,Early Stage Startup,1,196,1.0,0.624
4630,David Davis,city_21,Male,no_enrollment,Graduate,STEM,No relevent experience,12,unknow,Pvt Ltd,never,34,1.0,0.624
19582,Alex Garcia,city_21,Male,Full time course,Graduate,STEM,No relevent experience,7,unknow,unknow,never,26,1.0,0.624
32711,Sarah Williams,city_46,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,10000+,Pvt Ltd,>4,11,1.0,0.762
9863,David Hernandez,city_103,Female,no_enrollment,Graduate,Humanities,Has relevent experience,>20,unknow,unknow,2,44,1.0,0.92
8164,John Williams,city_21,Female,no_enrollment,Graduate,STEM,Has relevent experience,5,10000+,Pvt Ltd,3,131,1.0,0.624
31948,Mike Jones,city_136,Male,Full time course,Graduate,STEM,No relevent experience,6,unknow,unknow,1,172,0.0,0.897
27266,Chris Smith,city_103,Male,no_enrollment,Graduate,Business Degree,Has relevent experience,>20,1000-4999,Pvt Ltd,2,34,0.0,0.92
22357,Alex Hernandez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,17,50-99,Funded Startup,1,32,1.0,0.92
17809,Mike Hernandez,city_173,Male,no_enrollment,Graduate,No Major,Has relevent experience,8,50-99,Pvt Ltd,1,129,0.0,0.878
22281,Chris Brown,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,20,unknow,unknow,never,20,1.0,0.92
15372,Katie Smith,city_165,unknow,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,>4,80,0.0,0.903
25375,Alex Hernandez,city_136,unknow,no_enrollment,High School,unknow,Has relevent experience,>20,1000-4999,Pvt Ltd,>4,102,0.0,0.897
3783,John Jones,city_149,Male,no_enrollment,High School,unknow,Has relevent experience,8,unknow,unknow,1,8,0.0,0.6890000000000001
12330,Laura Brown,city_160,unknow,Full time course,High School,unknow,No relevent experience,2,unknow,unknow,1,143,1.0,0.92
19396,Laura Garcia,city_114,unknow,no_enrollment,Masters,STEM,Has relevent experience,19,100-500,Pvt Ltd,2,116,0.0,0.926
19173,Laura Johnson,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,2,80,0.0,0.92
24607,Laura Hernandez,city_103,Male,Full time course,Graduate,STEM,No relevent experience,5,unknow,unknow,1,22,1.0,0.92
16699,Mike Smith,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,10000+,Pvt Ltd,1,72,0.0,0.92
799,Alex Davis,city_104,unknow,Full time course,High School,unknow,No relevent experience,5,unknow,unknow,never,58,0.0,0.924
28215,Alex Davis,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,5,50-99,Funded Startup,2,46,0.0,0.897
25843,John Davis,city_16,Male,Full time course,Graduate,STEM,No relevent experience,10,unknow,unknow,2,8,0.0,0.91
24789,Laura Martinez,city_103,Male,Full time course,Graduate,STEM,Has relevent experience,>20,unknow,unknow,1,147,0.0,0.92
23595,David Smith,city_103,Male,Full time course,Graduate,STEM,No relevent experience,5,unknow,unknow,never,98,0.0,0.92
27019,Jane Garcia,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,1,14,0.0,0.91
790,Alex Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,10000+,Pvt Ltd,3,71,0.0,0.92
24919,John Jones,city_21,Male,Full time course,unknow,unknow,Has relevent experience,2,50-99,Pvt Ltd,1,99,0.0,0.624
18333,Chris Davis,city_75,Female,no_enrollment,Graduate,STEM,Has relevent experience,7,1000-4999,Pvt Ltd,>4,7,0.0,0.939
19642,Katie Williams,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,3,100-500,Pvt Ltd,1,114,0.0,0.624
17969,Emily Jones,city_128,unknow,Full time course,Graduate,STEM,Has relevent experience,3,unknow,unknow,1,96,1.0,0.527
8196,Alex Williams,city_100,Male,Full time course,Graduate,STEM,Has relevent experience,>20,unknow,unknow,1,50,1.0,0.887
15152,Katie Martinez,city_46,Male,no_enrollment,Graduate,STEM,No relevent experience,3,unknow,unknow,1,31,1.0,0.762
11743,John Jones,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,10000+,Pvt Ltd,never,96,1.0,0.624
13205,Emily Williams,city_75,Female,no_enrollment,Graduate,STEM,Has relevent experience,10,500-999,Pvt Ltd,1,94,0.0,0.939
22047,Alex Smith,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,15,5000-9999,Pvt Ltd,2,64,0.0,0.92
10359,Laura Smith,city_75,Male,no_enrollment,Graduate,STEM,Has relevent experience,13,unknow,unknow,>4,11,0.0,0.939
11026,Laura Garcia,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,3,10000+,Other,1,134,0.0,0.92
19451,Jane Garcia,city_103,unknow,no_enrollment,Masters,STEM,Has relevent experience,5,unknow,unknow,1,18,1.0,0.92
18553,Jane Brown,city_100,Male,no_enrollment,High School,unknow,Has relevent experience,4,50-99,Pvt Ltd,1,11,0.0,0.887
21242,Chris Jones,city_75,Female,Full time course,Masters,STEM,No relevent experience,1,unknow,Other,1,17,0.0,0.939
18939,Katie Martinez,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,18,unknow,unknow,1,80,0.0,0.91
16550,Laura Jones,city_114,Male,no_enrollment,Masters,STEM,Has relevent experience,20,10000+,Pvt Ltd,>4,64,0.0,0.926
23032,Alex Jones,city_46,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,10000+,Pvt Ltd,1,45,0.0,0.762
12688,Mike Johnson,city_114,Male,no_enrollment,Graduate,STEM,No relevent experience,10,50-99,Pvt Ltd,3,150,0.0,0.926
27368,David Miller,city_93,Male,no_enrollment,Masters,Business Degree,Has relevent experience,>20,50-99,Pvt Ltd,>4,113,0.0,0.865
12807,Laura Williams,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,6,1000-4999,Pvt Ltd,1,11,0.0,0.92
15060,Mike Miller,city_82,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,<10,Pvt Ltd,3,4,0.0,0.693
31148,John Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,10000+,Pvt Ltd,1,86,0.0,0.92
7928,Chris Hernandez,city_97,Male,no_enrollment,Masters,STEM,Has relevent experience,17,unknow,unknow,>4,24,0.0,0.925
16978,Sarah Hernandez,city_16,unknow,no_enrollment,unknow,unknow,Has relevent experience,11,1000-4999,Pvt Ltd,2,74,0.0,0.91
23109,John Smith,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,6,1000-4999,Pvt Ltd,1,104,0.0,0.926
5436,Mike Jones,city_104,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,1000-4999,Pvt Ltd,>4,162,0.0,0.924
25785,Emily Hernandez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,>4,18,0.0,0.92
10168,Emily Miller,city_28,Male,no_enrollment,High School,unknow,Has relevent experience,7,100-500,Public Sector,1,6,0.0,0.939
14302,Mike Hernandez,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,2,23,0.0,0.92
18614,Sarah Smith,city_16,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,1000-4999,Pvt Ltd,1,29,0.0,0.91
21661,Katie Williams,city_21,unknow,no_enrollment,Graduate,STEM,Has relevent experience,8,50-99,Funded Startup,1,46,0.0,0.624
17087,Laura Hernandez,city_73,Male,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,1,35,1.0,0.754
18485,Sarah Brown,city_27,Male,Full time course,High School,unknow,No relevent experience,2,<10,Pvt Ltd,never,43,0.0,0.848
33017,Chris Jones,city_41,Male,Full time course,High School,unknow,No relevent experience,<1,unknow,unknow,never,73,0.0,0.8270000000000001
23371,Jane Garcia,city_138,Male,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,never,59,0.0,0.836
4650,Chris Jones,city_90,Male,no_enrollment,Masters,STEM,Has relevent experience,>20,100-500,Pvt Ltd,4,9,0.0,0.698
2292,Mike Davis,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,10/49,Pvt Ltd,1,58,0.0,0.624
812,Alex Miller,city_46,Male,Part time course,Masters,STEM,Has relevent experience,19,unknow,unknow,1,31,1.0,0.762
6980,Emily Miller,city_65,Male,no_enrollment,Graduate,STEM,Has relevent experience,12,unknow,unknow,1,127,0.0,0.802
15080,Emily Davis,city_53,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,500-999,Pvt Ltd,2,232,0.0,0.74
8863,Emily Jones,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,16,10000+,Pvt Ltd,2,7,0.0,0.92
29331,John Martinez,city_103,Male,no_enrollment,High School,unknow,Has relevent experience,>20,50-99,unknow,1,246,0.0,0.92
11271,Sarah Garcia,city_30,Male,Part time course,Graduate,STEM,Has relevent experience,5,50-99,Pvt Ltd,2,6,0.0,0.698
21925,Alex Miller,city_136,Male,no_enrollment,Masters,STEM,Has relevent experience,10,unknow,unknow,unknow,9,0.0,0.897
29265,Mike Johnson,city_21,Male,Full time course,Graduate,STEM,Has relevent experience,6,100-500,Pvt Ltd,1,37,0.0,0.624
10635,John Smith,city_176,unknow,no_enrollment,Graduate,STEM,No relevent experience,11,10/49,Pvt Ltd,>4,14,0.0,0.764
5039,Jane Jones,city_45,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,500-999,Pvt Ltd,never,74,0.0,0.89
13028,Jane Martinez,city_103,Male,no_enrollment,Graduate,Arts,No relevent experience,5,50-99,Pvt Ltd,>4,260,0.0,0.92
21226,Laura Davis,city_160,unknow,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,unknow,1,12,1.0,0.92
32833,Katie Hernandez,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,3,100-500,Pvt Ltd,2,61,0.0,0.624
8092,Jane Martinez,city_45,unknow,no_enrollment,Masters,STEM,Has relevent experience,14,unknow,unknow,1,111,0.0,0.89
30214,Chris Martinez,city_114,Other,Full time course,High School,unknow,No relevent experience,6,500-999,Pvt Ltd,2,144,0.0,0.926
3555,Alex Smith,city_102,unknow,no_enrollment,Graduate,Arts,No relevent experience,10,<10,Pvt Ltd,1,37,1.0,0.804
32342,Jane Williams,city_91,unknow,Full time course,Graduate,STEM,No relevent experience,2,unknow,unknow,1,310,0.0,0.691
15555,Sarah Davis,city_16,Male,no_enrollment,Graduate,STEM,Has relevent experience,8,50-99,Funded Startup,1,51,0.0,0.91
12249,Chris Jones,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,50-99,Pvt Ltd,1,108,0.0,0.926
18206,Mike Williams,city_40,unknow,Full time course,Graduate,STEM,No relevent experience,2,100-500,Pvt Ltd,never,324,0.0,0.7759999999999999
32995,Chris Johnson,city_21,Male,Full time course,Graduate,STEM,Has relevent experience,2,10/49,Early Stage Startup,1,56,0.0,0.624
7184,David Davis,city_103,Male,no_enrollment,Masters,STEM,Has relevent experience,9,100-500,Funded Startup,1,52,0.0,0.92
4776,Laura Jones,city_33,unknow,Full time course,Masters,STEM,No relevent experience,4,unknow,Pvt Ltd,never,66,1.0,0.4479999999999999
5698,Mike Hernandez,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,4,10000+,Pvt Ltd,2,164,0.0,0.624
7350,Alex Smith,city_152,Male,Full time course,Graduate,STEM,No relevent experience,4,unknow,unknow,1,83,0.0,0.698
21168,Jane Miller,city_103,unknow,no_enrollment,Graduate,STEM,Has relevent experience,2,10000+,Pvt Ltd,1,125,0.0,0.92
20556,Laura Martinez,city_101,unknow,no_enrollment,Graduate,STEM,No relevent experience,1,unknow,unknow,1,234,0.0,0.5579999999999999
236,David Brown,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,14,unknow,unknow,1,122,1.0,0.92
19221,Chris Garcia,city_128,Male,no_enrollment,Graduate,STEM,Has relevent experience,4,unknow,unknow,2,80,1.0,0.527
17206,Jane Martinez,city_90,Male,no_enrollment,Masters,STEM,Has relevent experience,16,unknow,unknow,1,22,0.0,0.698
16145,Alex Jones,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,>20,unknow,unknow,>4,41,0.0,0.92
21727,David Williams,city_16,Male,Full time course,Graduate,STEM,No relevent experience,>20,unknow,unknow,2,32,1.0,0.91
30229,Katie Johnson,city_138,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,50-99,Funded Startup,1,85,0.0,0.836
4455,John Williams,city_21,Male,no_enrollment,Masters,STEM,Has relevent experience,8,1000-4999,NGO,3,31,1.0,0.624
1438,John Williams,city_103,unknow,no_enrollment,High School,unknow,No relevent experience,4,unknow,unknow,never,23,0.0,0.92
21477,Mike Miller,city_115,unknow,Part time course,Graduate,STEM,Has relevent experience,3,<10,Pvt Ltd,1,94,0.0,0.789
24869,Katie Miller,city_21,Male,Full time course,High School,unknow,No relevent experience,2,unknow,unknow,never,17,1.0,0.624
31173,Katie Williams,city_89,Male,Full time course,Graduate,STEM,No relevent experience,7,unknow,unknow,2,78,1.0,0.925
7638,Alex Smith,city_103,unknow,Full time course,High School,unknow,Has relevent experience,6,10000+,Public Sector,1,78,0.0,0.92
6518,Mike Miller,city_27,Male,no_enrollment,Graduate,STEM,Has relevent experience,3,<10,Pvt Ltd,1,28,0.0,0.848
833,Jane Williams,city_67,Male,no_enrollment,Graduate,STEM,Has relevent experience,7,10000+,Pvt Ltd,1,2,0.0,0.855
2365,Chris Williams,city_67,Male,no_enrollment,Masters,STEM,Has relevent experience,15,50-99,Pvt Ltd,never,141,0.0,0.855
28148,Mike Martinez,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,10,50-99,Early Stage Startup,1,72,0.0,0.92
16486,Jane Martinez,city_116,unknow,no_enrollment,Masters,STEM,Has relevent experience,5,10/49,Early Stage Startup,unknow,94,0.0,0.743
2127,Laura Williams,city_16,unknow,Full time course,Graduate,STEM,Has relevent experience,5,1000-4999,Pvt Ltd,1,146,0.0,0.91
7688,Mike Martinez,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,14,10/49,Pvt Ltd,4,44,0.0,0.92
20882,Emily Davis,city_67,unknow,no_enrollment,Masters,STEM,Has relevent experience,13,unknow,unknow,1,202,0.0,0.855
17674,Emily Smith,city_61,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,unknow,unknow,>4,8,1.0,0.913
33037,John Brown,city_103,Male,no_enrollment,Graduate,Business Degree,Has relevent experience,5,500-999,Pvt Ltd,1,36,0.0,0.92
419,Alex Garcia,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,>20,50-99,Pvt Ltd,2,46,0.0,0.92
30448,Jane Smith,city_16,Female,no_enrollment,Graduate,Other,Has relevent experience,4,unknow,unknow,1,146,0.0,0.91
12321,Jane Smith,city_103,Female,no_enrollment,Masters,STEM,Has relevent experience,>20,unknow,Pvt Ltd,2,12,0.0,0.92
29521,John Hernandez,city_67,Female,no_enrollment,Masters,Humanities,Has relevent experience,2,unknow,unknow,1,57,0.0,0.855
7420,Chris Johnson,city_103,Male,no_enrollment,Graduate,STEM,No relevent experience,3,50-99,Pvt Ltd,3,148,0.0,0.92
9911,Mike Johnson,city_61,Male,no_enrollment,Masters,STEM,No relevent experience,>20,10000+,Pvt Ltd,>4,80,0.0,0.913
1083,Sarah Johnson,city_103,Male,no_enrollment,Graduate,STEM,Has relevent experience,15,1000-4999,Pvt Ltd,1,68,0.0,0.92
6392,Jane Smith,city_160,unknow,Full time course,High School,unknow,No relevent experience,4,unknow,unknow,never,17,0.0,0.92
31690,Laura Smith,city_67,Male,no_enrollment,Graduate,STEM,Has relevent experience,11,unknow,unknow,1,50,0.0,0.855
12799,Katie Hernandez,city_103,Female,no_enrollment,Masters,STEM,Has relevent experience,>20,10000+,Public Sector,>4,33,0.0,0.92
2757,Katie Davis,city_71,Male,no_enrollment,Graduate,STEM,Has relevent experience,5,10000+,Pvt Ltd,1,70,0.0,0.884
17536,Emily Brown,city_114,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,5000-9999,Pvt Ltd,1,145,0.0,0.926
25358,John Garcia,city_11,Male,Full time course,High School,unknow,No relevent experience,5,unknow,unknow,never,153,0.0,0.55
17479,David Hernandez,city_21,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,unknow,unknow,never,133,1.0,0.624
10335,David Davis,city_103,Female,no_enrollment,Graduate,STEM,Has relevent experience,12,50-99,Funded Startup,1,32,0.0,0.92
1234,David Brown,city_46,Male,no_enrollment,Graduate,STEM,Has relevent experience,9,10000+,Pvt Ltd,2,67,0.0,0.762
